ID,CHALLENGE,CREATED,DESCRIPTION,HIT_ID,STATUS,WORKER_ID,LENGTH,SPAM,TRIGGERED
1f386442e02c4cdabb8b74ae02f2395b,cscw19-1-image-label,2019-03-23 10:41:59.787,The cat is a small carnivorous mammal. It is the only domesticated species in the family Felidae and often referred to as the domestic cat to distinguish it from wild members of the family. ,3ZUE82NE0A8SUF9NGJ7DKK3FRTOF8X,unreviewed,ALBWW1QT4IPU2,190,spam,"bayes 1.0, "
6cbf8d9d3fe147fd8c2521134a0da6f5,cscw19-1-imageAndDescription-label,2019-03-24 01:18:00.714,"Create a work environment you feel good in. And that includes investing in professional office equipment and furniture. Experience, training or licensing may be needed for started a new company ",3VGZ74AYTGN0KIVV8FT04RZAIZHCG7,unreviewed,A1EY3YKOC2DVBU,194,spam,"bayes 1.0, "
923420fe3f654485bc9e1c7764f34353,cscw19-1-image-label,2019-03-23 09:36:14.536,"Held captive for years in an enclosed space, a woman (Brie Larson) and her young son (Jacob Tremblay) finally gain their freedom, allowing the boy to experience the outside world for the first time.",3ZUE82NE0A8SUF9NGJ7DKK3FRTOF8X,unreviewed,A3QMED18F7JJWE,198,spam,"bayes 1.0, "
343920d1b0d749319e14bcec72c4eaa1,cscw19-1-description-label,2019-03-23 10:49:28.063,"Nature is a British multidisciplinary scientific journal, first published on 4 November 1869. It is one of the most recognizable scientific journals in the world, and was ranked the world's most cited",3JVP4ZJHDPZUMH6AMN0JU2APON4I04,unreviewed,A1IV1O890FN1QA,200,spam,"bayes 1.0, "
0b36b9c28cf141c7ad49b2f3e92b5bd3,cscw19-1-description-label,2019-03-23 10:50:55.265,"Cosmetics are substances or products used to enhance or alter the appearance of the face or fragrance and texture of the body. Many cosmetics are designed for use of applying to the face, hair, and body.",3JVP4ZJHDPZUMH6AMN0JU2APON4I04,unreviewed,A1IV1O890FN1QA,203,spam,"bayes 1.0, "
d9797efe02934c44879b2882ab1b49c4,cscw19-1-description-label,2019-03-23 11:03:30.835,"A leaf is an organ of a vascular plant and is the principal lateral appendage of the stem. The leaves and stem together form the shoot. Leaves are collectively referred to as foliage, as in ""autumn foliage"".",3JVP4ZJHDPZUMH6AMN0JU2APON4I04,unreviewed,A3HKX6MMLYJPWX,207,spam,"bayes 1.0, sentencestructure"
e42af9292dc840bbbba599327cd9641d,cscw19-1-description-label,2019-03-23 11:00:20.411,"A virus is a biological agent that reproduces inside the cells of living hosts. When infected by a virus, a host cell is forced to produce thousands of identical copies of the original virus at an extraordinary rate",3JVP4ZJHDPZUMH6AMN0JU2APON4I04,unreviewed,A3HKX6MMLYJPWX,215,spam,"bayes 1.0, sentencestructure"
08ff68dc4d764b4a8908025f5362bdef,cscw19-1-image-label,2019-03-23 23:11:34.914,"powder coating made of refined plastics can also achieve this phenomenon,when the powder coating dries off on the surface ,it becomes rock hard and with some sort of technology it will be use-able like a touch screen",3L7SUC0TTU1GI0W172YBMVH65WWM0W,unreviewed,A3N17E39KZOQX0,216,spam,"bayes 1.0, "
9fdf06fe2e944757a17facbfa0f860a2,cscw19-1-imageAndDescription-label,2019-03-12 18:34:16.247,Think about climate change. The climate is changing too quickly. I've noticed this things very often. Last decade I noticed very changes. I can't believe this climate change. We should take necessary action for this.,testhit,unreviewed,testworker,216,spam,"bayes 1.0, "
7bd99dc72ce242f99900d33901d805fd,cscw19-1-description-label,2019-03-23 10:55:02.618,"Jewellery or jewelry consists of small decorative items worn for personal adornment, such as brooches, rings, necklaces, earrings, pendants, bracelets, and cufflinks. Jewellery may be attached to the body or the clothes",3JVP4ZJHDPZUMH6AMN0JU2APON4I04,unreviewed,A3AGF9EJPNNZH5,219,spam,"bayes 1.0, "
ad8c233827344a898b4255b3805b07c8,cscw19-1-image-label,2019-03-23 23:07:20.836,"aluminum chassis in liquid form can also be used to turn any surface to touch display, the aluminium is grounded and mixed with a  kind of chemical so that it can turn to liquid ,this liquid can then be applied like a paint",3L7SUC0TTU1GI0W172YBMVH65WWM0W,unreviewed,A3N17E39KZOQX0,223,spam,"bayes 1.0, "
f1f149ae08214979a87befacec7e66a0,cscw19-1-description-label,2019-03-23 10:43:17.603,"Tea is an aromatic beverage commonly prepared by pouring hot or boiling water over cured leaves of the Camellia sinensis, an evergreen shrub native to East Asia. After water, it is the most widely consumed drink in the world.",3JVP4ZJHDPZUMH6AMN0JU2APON4I04,unreviewed,A3HKX6MMLYJPWX,225,spam,"bayes 1.0, "
328ddce052c540feb452c887921d8443,cscw19-1-imageAndDescription-label,2019-03-23 11:01:38.17,"A forest is a large area dominated by trees. Hundreds of more precise definitions of forest are used throughout the world, incorporating factors such as tree density, tree height, land use, legal standing and ecological function",3JVP4ZJHDPZUMH6AMN0JU2APON4I04,unreviewed,AHDY3BLTTUYFG,228,spam,"bayes 1.0, sentencestructure"
2c024513224b41b093da6ebb6a3225ea,cscw19-1-description-label,2019-03-23 10:44:27.084,"Coffee is a brewed drink prepared from roasted coffee beans, the seeds of berries from certain Coffea species. The genus Coffea is native to tropical Africa and Madagascar, the Comoros, Mauritius, and Réunion in the Indian Ocean",3JVP4ZJHDPZUMH6AMN0JU2APON4I04,unreviewed,A3HKX6MMLYJPWX,228,spam,"bayes 1.0, "
8d97ac0231f64d01b3be74f4166d38ba,cscw19-1-image-label,2019-03-23 23:03:24.781,"Polyester can also be used to to turn any surface into a touch display ,the polyester can be wrapped around the surface and a technology makes the polyester stay firm on the surface without shifting at all making the surface usable",3L7SUC0TTU1GI0W172YBMVH65WWM0W,unreviewed,A3N17E39KZOQX0,231,spam,"bayes 1.0, "
05cd7949cd834eacb39fde9c737e5d85,cscw19-1-image-label,2019-03-23 22:58:57.442,"a type of futuristic surface paint with nano technology can help turn any surface into a touch display,the nano technology will be mixed in the paint and once it is activated it bonds together with the liquid to form a smooth surface",3L7SUC0TTU1GI0W172YBMVH65WWM0W,unreviewed,A3N17E39KZOQX0,233,spam,"bayes 1.0, "
aae1b3c361474c4cb1dd475fc8971bc6,cscw19-1-description-label,2019-03-23 10:51:42.405,"Birds, also known as Aves, are a group of endothermic vertebrates, characterised by feathers, toothless beaked jaws, the laying of hard-shelled eggs, a high metabolic rate, a four-chambered heart, and a strong yet lightweight skeleton.",3JVP4ZJHDPZUMH6AMN0JU2APON4I04,unreviewed,A3HKX6MMLYJPWX,235,spam,"bayes 1.0, "
ee4021eeedff4629881364ccef6c9d47,cscw19-1-image-label,2019-03-23 10:57:41.306,"Nature, in the broadest sense, is the natural, physical, or material world or universe. ""Nature"" can refer to the phenomena of the physical world, and also to life in general. The study of nature is a large, if not the only, part of science. ",3ZUE82NE0A8SUF9NGJ7DKK3FRTOF8X,unreviewed,ALBWW1QT4IPU2,242,spam,"bayes 1.0, "
accbdc66576142ccbc9a32f040bba73e,cscw19-1-description-label,2019-03-19 11:55:55.523,we must clean a display everyday because there is so many usage in screen it will leads to dirty on it. First you wipe a dust and later use lotions to clean a gadgets some of the systems can deliver the same functions so we have clean everyday,3IJ95K7NDXJJBMSMX52EK2TMH19NGA,unreviewed,A1IBQ7MUUTWLS9,243,spam,"bayes 1.0, "
37771ae2141a4b44ac0b36b68bbb4138,cscw19-1-image-label,2019-03-23 09:49:40.143,"A ball is a round object with various uses. It is used in ball games, where the play of the game follows the state of the ball as it is hit, kicked or thrown by players. Balls can also be used for simpler activities, such as catch or juggling. ",3ZUE82NE0A8SUF9NGJ7DKK3FRTOF8X,unreviewed,A3QMED18F7JJWE,244,spam,"bayes 1.0, sentencestructure"
21934357d90e455cb5fdd32d0e52160e,cscw19-1-image-label,2019-03-23 10:19:17.681,"Art is a creative activity that expresses imaginative or technical skill. It produces an artifact, also called a work of art, for others to experience. Those who do this are called artists. They hope to affect the emotions of people who experience it",3ZUE82NE0A8SUF9NGJ7DKK3FRTOF8X,unreviewed,AXHFWTX0LTTOP,250,spam,"bayes 1.0, "
e741b6fe30f84987908df9e8b22351af,cscw19-1-image-label,2019-03-23 10:25:18.309,"A mobile phone, cell phone, cellphone, or hand phone, sometimes shortened to simply mobile, cell or just phone, is a portable telephone that can make and receive calls over a radio frequency link while the user is moving within a telephone service area",3ZUE82NE0A8SUF9NGJ7DKK3FRTOF8X,unreviewed,AXHFWTX0LTTOP,252,spam,"bayes 1.0, "
809f1f0e25e74ea8b2098509a37c7b34,cscw19-1-description-label,2019-03-23 10:52:40.06,"DescriptionNature, in the broadest sense, is the natural, physical, or material world or universe. ""Nature"" can refer to the phenomena of the physical world, and also to life in general. The study of nature is a large, if not the only, part of science.",3JVP4ZJHDPZUMH6AMN0JU2APON4I04,unreviewed,A3HKX6MMLYJPWX,252,spam,"bayes 1.0, "
2ce1596cb2d24f1796b52c9069de6113,cscw19-1-description-label,2019-03-23 10:42:10.549,"Clothing is a collective term for items worn on the body. Clothing can be made of textiles, animal skin, or other thin sheets of materials put together. The wearing of clothing is mostly restricted to human beings and is a feature of all human societies",3JVP4ZJHDPZUMH6AMN0JU2APON4I04,unreviewed,A3HKX6MMLYJPWX,253,spam,"bayes 1.0, "
927ac08d66b54ba6bd736e93b30aa05f,cscw19-1-description-label,2019-03-23 10:57:59.572,"Plants are mainly multicellular, predominantly photosynthetic eukaryotes of the kingdom Plantae. Historically, plants were treated as one of two kingdoms including all living things that were not animals, and all algae and fungi were treated as plants. ",3JVP4ZJHDPZUMH6AMN0JU2APON4I04,unreviewed,A2P2SUJ6F18W1B,253,spam,"bayes 1.0, "
315b20e9e6c54c97a6249f63e648c8cf,cscw19-1-image-label,2019-03-23 10:21:59.859,"A flower, sometimes known as a bloom or blossom, is the reproductive structure found in flowering plants. The biological function of a flower is to effect reproduction, usually by providing a mechanism for the union of sperm with eggs. Flowers may facilitate.",3ZUE82NE0A8SUF9NGJ7DKK3FRTOF8X,unreviewed,AXHFWTX0LTTOP,259,spam,"bayes 1.0, "
65a3f61c9e394635aa67c1698a74257b,cscw19-1-description-label,2019-03-23 11:01:39.146,"Wood is a porous and fibrous structural tissue found in the stems and roots of trees and other woody plants. It is an organic material, a natural composite of cellulose fibers that are strong in tension and embedded in a matrix of lignin that resists compression",3JVP4ZJHDPZUMH6AMN0JU2APON4I04,unreviewed,A3HKX6MMLYJPWX,262,spam,"bayes 1.0, "
ff804fdf14a945d2841cdf6cda41e644,cscw19-1-image-label,2019-03-23 09:38:42.618,"Inspire means to excite, encourage, or breathe life into. Inspire comes from the Latin word that means to inflame or to blow in to. When you inspire something, it is as if you are blowing air over a low flame to make it grow. A film can be inspired by a true story.",3ZUE82NE0A8SUF9NGJ7DKK3FRTOF8X,unreviewed,A3QMED18F7JJWE,265,spam,"bayes 1.0, "
ace53b346d5a46aa9c269eb86672a689,cscw19-1-image-label,2019-03-23 09:46:38.878,"Rabbits are small mammals in the family Leporidae of the order Lagomorpha. Oryctolagus cuniculus includes the European rabbit species and its descendants, the world's 305 breeds of domestic rabbit. Sylvilagus includes 13 wild rabbit species, among them the 7 types of cottontail. ",3ZUE82NE0A8SUF9NGJ7DKK3FRTOF8X,unreviewed,A3QMED18F7JJWE,280,spam,"bayes 1.0, "
32c11a523e0b4ebd8e8fce1443480cf4,cscw19-1-description-label,2019-03-23 10:46:09.77,"A bag is a common tool in the form of a non-rigid container. The use of bags predates recorded history, with the earliest bags being no more than lengths of animal skin, cotton, or woven plant fibers, folded up at the edges and secured in that shape with strings of the same material. ",3JVP4ZJHDPZUMH6AMN0JU2APON4I04,unreviewed,A3HKX6MMLYJPWX,285,spam,"bayes 1.0, sentencestructure"
a108198f97114f45aedfe491e7ed57fc,cscw19-1-imageAndDescription-label,2019-03-23 10:56:31.569,"Animals are multicellular eukaryotic organisms that form the biological kingdom Animalia. With few exceptions, animals consume organic material, breathe oxygen, are able to move, can reproduce sexually, and grow from a hollow sphere of cells, the blastula, during embryonic development",3JVP4ZJHDPZUMH6AMN0JU2APON4I04,unreviewed,AHDY3BLTTUYFG,285,spam,"bayes 1.0, "
ad2ec197c4714df388e2874f75d98c2c,cscw19-1-imageAndDescription-label,2019-03-23 10:47:09.699,"A flower, sometimes known as a bloom or blossom, is the reproductive structure found in flowering plants. The biological function of a flower is to effect reproduction, usually by providing a mechanism for the union of sperm with eggs. Flowers may facilitate outcrossing or allow selfing",3JVP4ZJHDPZUMH6AMN0JU2APON4I04,unreviewed,AHDY3BLTTUYFG,287,spam,"bayes 1.0, "
8efe036cfca147d086219c3cdfffe2c6,cscw19-1-description-label,2019-03-23 10:50:00.331,"A flower, sometimes known as a bloom or blossom, is the reproductive structure found in flowering plants. The biological function of a flower is to effect reproduction, usually by providing a mechanism for the union of sperm with eggs. Flowers may facilitate out crossing or allow selfing.",3JVP4ZJHDPZUMH6AMN0JU2APON4I04,unreviewed,A3AGF9EJPNNZH5,289,spam,"bayes 1.0, "
96bc4adf0bc64ded899546a01d5d2129,cscw19-1-image-label,2019-03-23 09:33:07.472,"Furniture refers to movable objects intended to support various human activities such as seating, eating, and sleeping. Furniture is also used to hold objects at a convenient height for work, or to store things. Furniture can be a product of design and is considered a form of decorative art. ",3ZUE82NE0A8SUF9NGJ7DKK3FRTOF8X,unreviewed,A3QMED18F7JJWE,293,spam,"bayes 1.0, "
0d8ca59ffd1c4e88a01c69fe38344715,cscw19-1-description-label,2019-03-23 10:40:10.482,"The cat is a small carnivorous mammal. It is the only domesticated species in the family Felidae and often referred to as the domestic cat to distinguish it from wild members of the family. The cat is either a house cat, kept as a pet, or a feral cat, freely ranging and avoiding human contact",3JVP4ZJHDPZUMH6AMN0JU2APON4I04,unreviewed,A3HKX6MMLYJPWX,293,spam,"bayes 1.0, "
10b756a376ff459db54f5e2f64e2bb1f,cscw19-1-description-label,2019-03-23 10:42:53.244,"A car is a wheeled motor vehicle used for transportation. Most definitions of car say they run primarily on roads, seat one to eight people, have four tires, and mainly transport people rather than goods. Cars came into global use during the 20th century, and developed economies depend on them",3JVP4ZJHDPZUMH6AMN0JU2APON4I04,unreviewed,A3AGF9EJPNNZH5,294,spam,"bayes 1.0, sentencestructure"
6a00ab2548234dc9b9936723d551dee9,cscw19-1-description-label,2019-03-23 10:44:38.441,"In botany, a tree is a perennial plant with an elongated stem, or trunk, supporting branches and leaves in most species. In some usages, the definition of a tree may be narrower, including only woody plants with secondary growth, plants that are usable as lumber or plants above a specified height",3JVP4ZJHDPZUMH6AMN0JU2APON4I04,unreviewed,A1IV1O890FN1QA,297,spam,"bayes 1.0, "
b8ccafe0699148f1b44d2cc3523a0a7f,cscw19-1-description-label,2019-03-23 10:50:25.642,"Bike is a British motorcycling magazine that was established and edited by journalist Mark Williams in 1971, originally as a one-off Car magazine special. Taking a leaf out of Car magazine's book, Bike published ""Giant Tests"", namely, head to head comparison tests, which were innovative at the time",3JVP4ZJHDPZUMH6AMN0JU2APON4I04,unreviewed,A3HKX6MMLYJPWX,299,spam,"bayes 1.0, "
2477cea6c7c94db5b5fe86e4a84c10ee,cscw19-1-description-label,2019-03-23 10:56:42.143,"At fictional Princeton Plainsboro Teaching Hospital in New Jersey, prickly genius Dr. Gregory House tackles health mysteries as would a medical Sherlock Holmes, all the while playing mind games with colleagues that include his best friend, oncologist James Wilson. House, an acerbic infectious diseas",3JVP4ZJHDPZUMH6AMN0JU2APON4I04,unreviewed,A3HKX6MMLYJPWX,300,spam,"bayes 1.0, "
80b3994d096c48af9eda04a4c7b19fe3,cscw19-1-description-label,2019-03-23 10:58:44.126,"Gold is a chemical element with symbol Au and atomic number 79, making it one of the higher atomic number elements that occur naturally. In its purest form, it is a bright, slightly reddish yellow, dense, soft, malleable, and ductile metal. Chemically, gold is a transition metal and a group 11 element.",3JVP4ZJHDPZUMH6AMN0JU2APON4I04,unreviewed,A3HKX6MMLYJPWX,303,spam,"bayes 1.0, "
6d7267f543184b6c8436c64eb2ebcc29,cscw19-1-description-label,2019-03-23 10:55:24.491,"A city is a large human settlement. Cities generally have extensive systems for housing, transportation, sanitation, utilities, land use, and communication. Their density facilitates interaction between people, government organizations and businesses, sometimes benefiting different parties in the process",3JVP4ZJHDPZUMH6AMN0JU2APON4I04,unreviewed,A1IV1O890FN1QA,305,spam,"bayes 1.0, sentencestructure"
4625ca84cf6349a3bb8dfef6ae769473,cscw19-1-imageAndDescription-label,2019-03-23 23:34:45.957," RELATED TAGS: GADGETS ... “Yeah, I can feel it getting smoother,” says Quintanilla, who is blind. The touch pad in his hands displays a snowy, frosted window that his finger wipes smoother with every pass. ... Israr is part of a community of researchers working to make touch screens more, well, touchable.",3FTID4TN8L5T9DA1FY85EAW1H4LLYU,unreviewed,A2D7V4E7TCYOZF,307,spam,"bayes 1.0, Charseq"
2b9368a61d2f4def9bb33e2f7f3820c0,cscw19-1-imageAndDescription-label,2019-03-23 23:03:20.133,"A new prototype can transform a notebook into a notebook computer, a wall into ... can turn any nearby surface into an ad hoc interactive touch screen. ... Instead of relying on screens, buttons, or keys, the system monitors the user's ... But the team has built several sample applications; one allows users to .",3VGZ74AYTGN0KIVV8FT04RZAIZHCG7,unreviewed,A1PT6264PIYFCI,313,spam,"bayes 1.0, Charseq"
8075b0cd07ca4346b9cce2f82abe937f,cscw19-1-description-label,2019-03-23 11:04:44.917,"Eye is a monthly peer-reviewed medical journal covering ophthalmology. It was established in 1881 as the Transactions of the Ophthalmological Societies of the United Kingdom, obtaining its current name in 1987. It is published by Springer Nature and is the official journal of the Royal College of Ophthalmologists",3JVP4ZJHDPZUMH6AMN0JU2APON4I04,unreviewed,A3HKX6MMLYJPWX,314,spam,"bayes 1.0, "
1e6e2abff76940af8d9c54a94a92f717,cscw19-1-description-label,2019-03-23 22:53:22.252," I wrote a book of design essays with my friend Lukas ... So every time I publish something, I get a few emails complaining about things. ... I built this site because I believe the soul of a product can be found in interaction design. .... it so you could just flick the video off your phone's screen up to the tv?",3W5PY7V3UPENENM1CDWSYVJ9DFGJYQ,unreviewed,APHQB0WGRUJTB,315,spam,"bayes 1.0, Charseq"
81b65a65d5854a6cbd4c11b509b01efa,cscw19-1-description-label,2019-03-23 10:55:28.927,"Blue is one of the three primary colours of pigments in painting and traditional colour theory, as well as in the RGB colour model. It lies between violet and green on the spectrum of visible light. The eye perceives blue when observing light with a dominant wavelength between approximately 450 and 495 nanometres. ",3JVP4ZJHDPZUMH6AMN0JU2APON4I04,unreviewed,A3HKX6MMLYJPWX,316,spam,"bayes 1.0, "
e558d26678a74cff8bc54f2384850f65,cscw19-1-image-label,2019-03-23 10:29:05.613,"A dress is a garment consisting of a skirt with an attached bodice. It consists of a top piece that covers the torso and hangs down over the legs. A dress can be any one-piece garment containing a skirt of any length. Dresses can be formal or informal. In many cultures, dresses are more often worn by women and girls",3ZUE82NE0A8SUF9NGJ7DKK3FRTOF8X,unreviewed,AXHFWTX0LTTOP,317,spam,"bayes 1.0, sentencestructure"
6e06f961eb354a37905a757f74902025,cscw19-1-imageAndDescription-label,2019-03-23 23:27:04.116,"Surface Computing: The iDesk Final Frame Desk Gadgets, Gadgets And Gizmos, ... Weekly Innovation: Turn A 3D Printer into a Tattoo Machine Cool Gadgets, .... desks to touch screen tables, these workspaces will change the way you think ... The technology has been customized to serve architects and designers, they buil",3FTID4TN8L5T9DA1FY85EAW1H4LLYU,unreviewed,A2D7V4E7TCYOZF,317,spam,"bayes 1.0, Charseq"
12f82a80e9ad4d3ba1c164797e973157,cscw19-1-imageAndDescription-label,2019-03-23 22:53:00.6,"Bill Gates will demo a new multi-touch computer and interface today called ... the touch screen hardware setup itself; the corresponding software to ... TouchWall and Plex are superficially similar to Microsoft Surface, ... and a the system worked fine (I'm trying to get Microsoft to release ..... All rights reserved.",3VGZ74AYTGN0KIVV8FT04RZAIZHCG7,unreviewed,A1PT6264PIYFCI,319,spam,"bayes 1.0, Charseq"
b442f006f1ea4ad398c8d2f6741cd493,cscw19-1-description-label,2019-03-23 22:39:30.135,"Users can project their desktop onto a flat surface and control it with ... But here's what's really cool: To control it you simply tap on the projected image. ... It could help stores display interactive product information after ... ""By making it possible to turn any surface into a touch screen, we eliminate the need",3W5PY7V3UPENENM1CDWSYVJ9DFGJYQ,unreviewed,APHQB0WGRUJTB,320,spam,"bayes 1.0, Charseq"
b2dfd9a4522644858b98e918d08a7432,cscw19-1-description-label,2019-03-23 22:50:42.433,"No part of this publication may be reproduced, stored in a retrieval system, ...... As you can imagine, coordinating the activities of all these parties is challenging. ... management thinking has become, consider the example of Panera Bread in the ..... Products and Services Part III, Establishing Supply Chain Linkages.",3W5PY7V3UPENENM1CDWSYVJ9DFGJYQ,unreviewed,APHQB0WGRUJTB,322,spam,"bayes 1.0, Charseq"
2644f0e90c9148089eb1ab6be6efe712,cscw19-1-description-label,2019-03-23 22:44:04.206,"This time around, GE Aviation will build the backup electrical power system, ... body on a Boeing 737 — to turn a coil inside an induced magnetic field in the generator ... GE's BuG puts out 50 kilowatts of power from each of the 777X's two engines ... “If you're using backup power, you're going to have to go without a movie",3W5PY7V3UPENENM1CDWSYVJ9DFGJYQ,unreviewed,APHQB0WGRUJTB,326,spam,"bayes 1.0, Charseq"
003ad68d086042a2a44e7353d57ee3d5,cscw19-1-imageAndDescription-label,2019-03-23 23:15:40.282,"Design and Discovery is a curriculum that can be implemented in ... bicycles to think about systems and components in a product they might ..... Look at the 1B Handout: The Design Process, and have students take turns reading ...... electrons can be rubbed from one surface to another where they build up as static electricity;.",3W5PY7V3UPENENM1CDWSYVJ9DFGJYQ,unreviewed,A2DHLRV1OE925A,328,spam,"bayes 1.0, Charseq"
45d369b90146452ca0aacabae8b50b19,cscw19-1-description-label,2019-03-23 22:48:35.409,"I hope you'll join us in celebrating not only a Century of ... that turns 3M into a new product powerhouse. ... While 3M people must take personal initiative to build rewarding careers, ... ago could have easily destroyed a young company in the st century. Imagine, for example, that ...... 3M recently entered the touch-screen.",3W5PY7V3UPENENM1CDWSYVJ9DFGJYQ,unreviewed,APHQB0WGRUJTB,328,spam,"bayes 1.0, Charseq"
bfa3f395ac3140209c2a66f8fdb5961e,cscw19-1-description-label,2019-03-23 22:46:08.408,"If your guy wins, good luck in the socialist system you will be living in, Denise! ... When the people of America have to line up for flu shots, and get turned away ... So, wouldn't it be WAAAY cool if The Sox (MA) won the ALCS, the Astros (TX) won the ...... Just imagine how shocked they will be come winter and all the plows ",3W5PY7V3UPENENM1CDWSYVJ9DFGJYQ,unreviewed,APHQB0WGRUJTB,328,spam,"bayes 1.0, Charseq"
6c45c1f0628240a992f05a9a12b66bc3,cscw19-1-imageAndDescription-label,2019-03-23 23:19:53.353,"This time around, GE Aviation will build the backup electrical power system, ... body on a Boeing 737 — to turn a coil inside an induced magnetic field in the generator ... GE's BuG puts out 50 kilowatts of power from each of the 777X's two engines ... “If you're using backup power, you're going to have to go without a movie,”",3W5PY7V3UPENENM1CDWSYVJ9DFGJYQ,unreviewed,A2DHLRV1OE925A,328,spam,"bayes 1.0, Charseq"
d11b008d5d784228bdb9852a1562703c,cscw19-1-imageAndDescription-label,2019-03-24 00:01:30.63," Users can project their desktop onto a flat surface and control it with ... But here's what's really cool: To control it you simply tap on the projected image. ... It could help stores display interactive product information after ... ""By making it possible to turn any surface into a touch screen, we eliminate the need for ...",3W5PY7V3UPENENM1CDWSYVJ9DFGJYQ,unreviewed,A1V595KBP0VLEO,329,spam,"bayes 1.0, Charseq"
ce7d0e3d031a4fe48bd0b8c98c75f157,cscw19-1-description-label,2019-03-23 22:54:38.285,"We need to re-think our civilization from the grass roots up, not bumble blindly on. ...... If you expect the continued stress of products and services being priced out ..... If every family does a cookout at the same time the air could quickly become foul ...... Imagine we covered the entire surface of the Earth with solar panels.",3W5PY7V3UPENENM1CDWSYVJ9DFGJYQ,unreviewed,APHQB0WGRUJTB,333,spam,"bayes 1.0, Charseq"
6f8a88179d734e2aad115a28de14c3e1,cscw19-1-imageAndDescription-label,2019-03-23 23:18:15.754,"If your guy wins, good luck in the socialist system you will be living in, Denise! ... When the people of America have to line up for flu shots, and get turned away ... So, wouldn't it be WAAAY cool if The Sox (MA) won the ALCS, the Astros (TX) won the ...... Just imagine how shocked they will be come winter and all the plows are ...",3W5PY7V3UPENENM1CDWSYVJ9DFGJYQ,unreviewed,A2DHLRV1OE925A,335,spam,"bayes 1.0, Charseq"
5776443cf6544d5f852b6862d5bcd26c,cscw19-1-description-label,2019-03-23 22:49:29.493,"In your career, you may say goodbye to good friends too often. ..... build systems that are entirely inward-facing, such as to make one machine ..... to imagine how those following these lines of thinking could compromise so .... We see incredibly less of the finished products, and we don't get the same level of feedback, at all, ...",3W5PY7V3UPENENM1CDWSYVJ9DFGJYQ,unreviewed,APHQB0WGRUJTB,335,spam,"bayes 1.0, Charseq"
0788c814433f42d39d86813d83f1d719,cscw19-1-description-label,2019-03-23 22:47:07.668,"our industries, reinventing our products, redefining our services ... difficult to imagine how your students will succeed .... to build and equip education systems to that they can .... There's no need to turn everyone into data scientists ...... with the Microsoft Surface ..... There's a touch screen for browsing and a full keyboard.",3W5PY7V3UPENENM1CDWSYVJ9DFGJYQ,unreviewed,APHQB0WGRUJTB,336,spam,"bayes 1.0, Charseq"
e3b9bf6110c8488293e3fa1d570c8da4,cscw19-1-imageAndDescription-label,2019-03-23 23:30:39.567,"If your guy wins, good luck in the socialist system you will be living in, Denise! ... When the people of America have to line up for flu shots, and get turned away ... So, wouldn't it be WAAAY cool if The Sox (MA) won the ALCS, the Astros (TX) won the ...... Just imagine how shocked they will be come winter and all the plows are ...[PDF]",3FTID4TN8L5T9DA1FY85EAW1H4LLYU,unreviewed,A2D7V4E7TCYOZF,340,spam,"bayes 1.0, Charseq"
8710d59141664e9db9c683cf8ee75a86,cscw19-1-description-label,2019-03-23 10:58:59.332,"At fictional Princeton Plainsboro Teaching Hospital in New Jersey, prickly genius Dr. Gregory House tackles health mysteries as would a medical Sherlock Holmes, all the while playing mind games with colleagues that include his best friend, oncologist James Wilson. House, an acerbic infectious disease specialist, solves medical puzzles with the help of a team of young diagnosticians.",3JVP4ZJHDPZUMH6AMN0JU2APON4I04,unreviewed,A1IV1O890FN1QA,385,spam,"bayes 1.0, "
cc5e03bd12b24ec7bebf2a278113bd0c,cscw19-1-imageAndDescription-label,2019-03-24 01:06:27.273,"first plan our business and then choose a business structure. Tax Preparation and Bookkeeping. and success in the business world depends upon the ability to carve out a unique niche in the marketplace. we are social Media Consultant Affiliate Marketing, accounting, tax prep, bookkeeping, payroll services is more profitable business. Experience, training or licensing may be needed for started company ",3VGZ74AYTGN0KIVV8FT04RZAIZHCG7,unreviewed,A1EY3YKOC2DVBU,403,spam,"bayes 1.0, "
29092639b0b94ae4926ac8252fa8de80,cscw19-1-imageAndDescription-label,2019-03-22 16:00:41.057,"In a demo yesterday, though, Microsoft  Office Labs GM Chris Prattle and Director of Envisioning Ian Sands said that the two products are completely different. Surface is a multi-touch and vision system that uses cameras to sense what is on the table, where it is and what it is doing. It can determine, for example, if a cell phone is on the table and then interact with the phone in a variety of ways, such as pulling photos off of it ",3URJ6VVYUPULHRZE3J0QQ2WOH85O47,unreviewed,A1PC5HFTBIR2QA,437,spam,"bayes 1.0, "
b6531bb05eec49d49c4d550135e64217,cscw19-1-imageAndDescription-label,2019-03-22 16:06:01.487,"Omni Touch works by bringing together a miniature projector and an infrared depth camera, similar to the kind used in Microsoft’s Kinect game console, to create a shoulder-worn system designed to interface with mobile devices such as smart phones, says co-inventor Chris Harrison, a postgraduate researcher at Carnegie Mellon’s Human-Computer Interaction Institute in Pittsburgh and a former intern at Microsoft Research. Instead of relying on screens, buttons, or keys, the system monitors the user’s environment for any available surfaces and projects an interactive display onto one or more of them",3URJ6VVYUPULHRZE3J0QQ2WOH85O47,unreviewed,A1PC5HFTBIR2QA,601,spam,"bayes 1.0, "
