ID,DESCRIPTION,STATUS,CREATED,WORKER_ID,CHALLENGE,TRIGGERED
58e73c21dde547dd8a5f9d6dd76ad4f7,Use it as a fun thing to do with children.,usable,,,FABRIC_DISPLAY,"['Wordcount', 'Wordcount', 'Wordcount', 'Wordcount']"
b767cca6029b4c9d989ee5f7930197d5,could make cities look much better by showing artwork almost anywhere like using sheets to cover up construction,usable,,,FABRIC_DISPLAY,"['Wordcount', 'Wordcount']"
971e0d30eaaa4a939fa62a15e5a7a02d,can use at karate to practice with during wait for meets,usable,,,FABRIC_DISPLAY,"['Wordcount', 'Wordcount', 'Wordcount', 'Wordcount']"
6e8dca62222f4511b615c4fca25ccaa4,The fabric will be great for publicity and advertisement. People can sign up with companies to have their products displayed their cloths and they move around with it.,usable,2019-07-22 18:20:14.247,A3ICFFGBUY4WP9,FABRIC_DISPLAY,[]
d03eceea56ad4ba69026738339ec810f,This could be used on displays in clothing stores to preview different color clothing items.,usable,2019-07-22 17:43:50.418,A13JMFIKC0UKYS,FABRIC_DISPLAY,"['Wordcount', 'Wordcount']"
478f75b26a234687bd40fc46bd123f9f,the fabric display can be used to monitor the elderly people health conditions and tablet requirements.,usable,,,FABRIC_DISPLAY,"['Wordcount', 'Wordcount']"
2364f6c6024b4699be663acf94b2eac6,You could use this to create a high tech t-shirt. It would display photos like a screensaver.,usable,2019-07-24 22:06:12.58,A2541C8MY0BYV3,FABRIC_DISPLAY,"['Wordcount', 'Wordcount']"
6d9bded7123f4bf3972348b8b92a8764,you could use this fabric for billboard advertisements ,usable,2019-07-24 08:12:39.466,AQ9Y6WD8O72ZC,FABRIC_DISPLAY,"['Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount']"
c85e97eeb2f0442a80ab35e63664fd60,Street signs could use this fabric and changed remotely to display as laws change (ex: update speed-limits without having to replace the signs),usable,,,FABRIC_DISPLAY,[]
88383681ad6b48f6b9a42fe6bb96eb82,Create an option to connect your phone to it so you can text on your sleeve without getting your phone out.,usable,2019-07-30 01:23:47.652,AHDW0M4017Z8K,FABRIC_DISPLAY,[]
528431cfb6bc4905a124c5392acff07a,A tablecloth for your dining room table.,usable,,,FABRIC_DISPLAY,"['Wordcount', 'Wordcount', 'Wordcount', 'without verb or adj', 'Wordcount', 'Wordcount', 'Wordcount', 'without verb or adj']"
ddbc5b148fb840949fc6ed367e281967,A touch sensitive fabric could be used as background on a stage eliminating the need for as many physical props and would be more realistic,usable,,,FABRIC_DISPLAY,[]
cbd4af6f0e5d46dfb08e5264b1d13cfa,"For another prank, put the connector on a shower curtain and put a picture of a random person showering on it. ",usable,2019-07-25 22:09:17.134,A2R0YYUAWNT7UD,FABRIC_DISPLAY,[]
7c76f4d0027649faa50d3d6f6af31551,Tablecloths at restaurants could display the menus. People could swipe through various menus on the touch display and order directly without the need for a waiter or waitress.,usable,2019-07-29 17:36:47.206,A3GIIL73GE2CBQ,FABRIC_DISPLAY,[]
e4c06677c78544cba866afc2f9b74b21,Create murals and large wallpapers for your room from something that you filmed on a trip.,usable,,,FABRIC_DISPLAY,"['Wordcount', 'Wordcount']"
2fa35a1d7f56494a9f20fbba070a9a3d,Can be used to allow yourself a very large screen to watch movies or television on. Would completely make projectors or even televisions obsolete.,usable,2019-07-23 21:14:12.876,A35NM2285DUAFH,FABRIC_DISPLAY,[]
e3e4039e23db4e62876980ab7ae5f921,Haunted houses could be amazing. Displaying images on hanging fabrics or curtains and not having to erect solid screens to display videos.,usable,2019-07-25 22:53:35.095,A26LOVXF4QZZCO,FABRIC_DISPLAY,[]
e27621dca3c041c195a0bd258dc3ac97,an instruction manual for a mechanic who is working under a car.,usable,2019-07-29 00:56:24.043,A2PXJTMWGUE5DC,FABRIC_DISPLAY,"['Wordcount', 'Wordcount', 'Wordcount', 'Wordcount']"
f5a9f2dabf024bc48257d98db53a5a23,Can act like camouflage and allow the user to turn invisible by blending into the environment or allow your child to play with it in hide and seek games.,usable,2019-07-23 21:16:32.788,A35NM2285DUAFH,FABRIC_DISPLAY,[]
8931e4bff9be44639b2c3856bf511dc5,A doctor could put it on someone to monitor their vitals,usable,2019-07-28 15:10:54.736,A2DNLHS1RSTF5R,FABRIC_DISPLAY,"['Wordcount', 'Wordcount', 'Wordcount', 'Wordcount']"
021035b81e2f41438fa9938fec327054,This could be used as childrens toys . Bed sheets and pajamas could display graphics and videos of special characters and icons that children love.,usable,,,FABRIC_DISPLAY,[]
b7a573c6fe3746448fd648714904a292,Shirts that become a canvas to draw on where they can connect with other people,usable,,,FABRIC_DISPLAY,"['Wordcount', 'Wordcount']"
329451e26c8f418fae36c21e23367691,this fabric could be used in making clothing unique and your own. you would only need to purchase a couple of outfits and change clothes easily,usable,2019-07-24 08:13:33.934,AQ9Y6WD8O72ZC,FABRIC_DISPLAY,[]
0c123234d9c64ac09a20aad3de7a3052,can give reccomendations on current weather and climate to people who are outdoors and want to plan their day outside,usable,,,FABRIC_DISPLAY,[]
2e84dd772c814cb4a9c9c366bd71653d,"Useful for interior design, in which people can redesign their walls and other furniture to have different colors and designs.",usable,2019-07-25 17:45:59.839,ARE37A8I60U7S,FABRIC_DISPLAY,[]
bad7d92b2fe343c781a752dfea2fdf2e,You could track different data points on the fabric and convert these into a seamless texture for use in computer graphics,usable,,,FABRIC_DISPLAY,[]
3a87ba43b7e44e2887429da50effe3a6,a touch sensatice fabric you can display near your door to keep your pets or little children from running out the door ( specially for people who live in appartments),usable,2019-07-26 21:41:57.561,A3NYUZFBZTCUFK,FABRIC_DISPLAY,[]
e17f684df0464a15806c90bcc013b3c1,Buses could use this fabric to show information to the passengers about the route and stopping points.,usable,,,FABRIC_DISPLAY,"['Wordcount', 'Wordcount']"
37a8236a73b949ef860e47f1edfc299a,Used formedical reasons..beingable to help train new doctors and nurses as well as srgeons,usable,,,FABRIC_DISPLAY,"['Wordcount', 'Wordcount', 'Wordcount', 'Wordcount']"
12a9b3f4b98c4d73896d8450d22d330f,Could be used as fabric on shoes so that the design can be changed at any time.,usable,2019-07-25 22:18:16.25,A19R9046KFC12H,FABRIC_DISPLAY,"['Wordcount', 'Wordcount']"
841419d71f514c99b2d2171fa364985e,websites can use it so people can try on the clothes with a sample cloth before buying,usable,2019-07-24 15:23:50.957,AQP4PHYDXRBPI,FABRIC_DISPLAY,"['Wordcount', 'Wordcount']"
9c1146d7a65d42e2928f37690f2e6981,The military could use it to get videos of areas where it is normally not allowed,unusable,2019-07-26 21:06:38.203,A2S75O867RJG0I,FABRIC_DISPLAY,"['Wordcount', 'Wordcount']"
586c404df32c497e950ff643cdcd069c,"Use in shoes to display how many steps you've taken, how far you've walked, your maximum speed etc. Could also display calories burned and goals for people losing weight.",usable,2019-07-30 01:34:37.853,AHDW0M4017Z8K,FABRIC_DISPLAY,[]
68acab0d86b74f4992e16e26628be320,"You could change the appearance of the seats and car interior at the touch of a finger. Instead of having to buy a new car, you could just tap for a new look.",usable,,,FABRIC_DISPLAY,[]
0ec75de8761e4ce1a1c2b971c8fbaf7e,It could be used to document sens of a crime and display them,usable,2019-07-29 20:36:35.033,ANT979UZZF7N0,FABRIC_DISPLAY,"['Wordcount', 'Wordcount', 'Wordcount', 'Wordcount']"
ea77655775f74b2ba62011e57824053d,"You could change the design of your clothing depending on what kind of special event you're going to.  Creative artists can make custom logos and artwork that they sell to people for events like concerts or what-not, and the person can just change their attire for that special occasion rather than buying a whole new outfit.",usable,2019-07-25 16:55:40.032,A26NGLGGFTATVN,FABRIC_DISPLAY,[]
77548c5ed98b4daaa7c2de2db2e1f126,This can be helpful for artistic and creative people who get inspired by the ideas they see.  They can record ideas on the spot and take notes on them with the touch screen.,usable,,,FABRIC_DISPLAY,[]
bf3fe5f350ab417095900e611a574ac2,in classrooms instead of smartboards you can use them as interactive board to keep students interested,usable,2019-07-24 15:18:51.168,AQP4PHYDXRBPI,FABRIC_DISPLAY,"['Wordcount', 'Wordcount']"
d4daa7a7a95b4193a7c65d8de29ad57f,Fun animated blankets for kids.,usable,2019-07-30 01:22:13.173,AHDW0M4017Z8K,FABRIC_DISPLAY,"['Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount']"
93254c788c2745d29340d73c61d5c53c,A touch sensitive fabric could be used by businesses to advertise on employees uniforms but regularly change up the ad keeping it fresh or up to date with current sales or events,usable,,,FABRIC_DISPLAY,[]
6b5aad34e71e4b399df2191e28c42027,you could put it on the wall for when you leave pets at home so they have a big picture of you,usable,2019-07-24 15:19:49.579,AQP4PHYDXRBPI,FABRIC_DISPLAY,[]
4b045201110e41cc911544e8a9cafba8,you can put it on the floor and simulate the floor is lava with your kids but with actual pictures of lava,usable,,,FABRIC_DISPLAY,[]
2855f7ef092f47ac86452aaeecb7a93c,It could be used to make customized changeable Halloween or party costumes,usable,,,FABRIC_DISPLAY,"['Wordcount', 'Wordcount', 'Wordcount', 'Wordcount']"
73a3cd1c2db04dd3b27d7fe06137056e,"It could be a person's calendar. It could spread out to be large but hidden away in a desk drawer when not in use. Usually, you have a calendar as a desk blotter...this could be stuck away.",usable,2019-07-24 22:01:03.091,A198MSVO1VTAT5,FABRIC_DISPLAY,[]
9a188f2781f242078d9a58b9d744759f,You could use large sheets of the cloth to create beautiful high resolution backgrounds for things such as concerts or theater plays.,usable,,,FABRIC_DISPLAY,[]
6a44d7ba7847461091bed07e641dea10,This could be used in schools instead of a projector.,usable,,,FABRIC_DISPLAY,"['Wordcount', 'Wordcount', 'Wordcount', 'Wordcount']"
65a539c14f56431184528d532ae5c783,"
table cloths",unusable,2019-07-22 17:27:57.87,AVPW7AXI9AFSM,FABRIC_DISPLAY,"['Charcount', 'Charcount', 'Charcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'without verb or adj unigram', 'Charcount', 'Charcount', 'Charcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'without verb or adj unigram']"
5f4f91459fe647d0ae302596c0e54bef,Temporary signs could be erected using roll-up fabric. This would be useful for road construction where putting up traditional signs is time consuming or expensive.,usable,2019-07-25 22:51:43.088,A26LOVXF4QZZCO,FABRIC_DISPLAY,[]
fbd4a319c02c427c8d2a0b85c893a52b,Hook this up to a sensor and have it be a blanket that changes colors based on overall comfort level within the room.,usable,2019-07-23 21:18:00.463,A35NM2285DUAFH,FABRIC_DISPLAY,[]
365360b6c3954908a941be342a310419,Football quarterbacks could use a special glove that would have the plays displayed on them. It could be turned on and off so the other team couldn't pick up the play as well.,usable,2019-07-29 20:33:38.606,A3L0DCUXI7X3A9,FABRIC_DISPLAY,[]
c107362d004a4db68b0c8f81379ca11a,Surgeons could practice operations before actually have to perform and cuts. They could almost use this a virtual reality preparation table.,usable,,,FABRIC_DISPLAY,[]
e6c178344e794bd793df0beb43264bb6,"
Can be used as advertisements in sports or for people. You could be paid to walk around with a t-shirt that displays advertisements.",usable,2019-07-24 22:31:45.774,A1AKL5YH9NLD2V,FABRIC_DISPLAY,[]
923bf0408c4e4dfcac905b1e6af7b1e1,Luggage that can change to different designs.,usable,2019-07-26 22:44:55.278,A3FYWUZK52IC2J,FABRIC_DISPLAY,"['Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount']"
9c499dba13384d9693837d3b497994f1,Use in operating rooms on the blanket or sheet to get a much bigger view on the operated area.,usable,2019-07-30 01:33:52.871,AHDW0M4017Z8K,FABRIC_DISPLAY,"['Wordcount', 'Wordcount']"
d11fab6eb3344a3298d9e55ebbc276b4,The fabric display can be used on military uniform to adjust to the surrounding and project a fitting camo that would help the soldier better stay hidden in the environment they are in.,usable,2019-07-29 23:38:39.196,AKZ8SFOAI4RZN,FABRIC_DISPLAY,[]
1ce9c95e863d463da74117d513de3fc7,"Theaters with large stage curtains could use the technology to see if there is any damage to the curtains. Instead of checking every inch by hand with the use of a ladder, they could just attach the fabric display technology to the curtains and see if the images show any defects.",usable,2019-07-29 15:59:26.63,A1VPQJR2V850OM,FABRIC_DISPLAY,[]
8df7d71510e945b1b17111334896e70c,"
napkins",unusable,2019-07-22 17:27:59.761,AVPW7AXI9AFSM,FABRIC_DISPLAY,"['Charcount', 'Charcount', 'Charcount', 'Charcount', 'Charcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'without verb or adj', 'without verb or adj unigram', 'Charcount', 'Charcount', 'Charcount', 'Charcount', 'Charcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'without verb or adj', 'without verb or adj unigram']"
447a2ccde35442bd9c571a627a055d64,put it on a wall and make it a TV,usable,2019-07-28 15:11:24.172,A2DNLHS1RSTF5R,FABRIC_DISPLAY,"['Charcount', 'Wordcount', 'Wordcount', 'Charcount', 'Wordcount', 'Wordcount']"
1cdf79a3f1e3467287ea4836e3d8339f,"A flag that will be placed on Mars (when we land of course) that scrolls through a lot of information for whoever finds the flag, such as year it was planted, where earth is located, and that we come in peace.",usable,2019-07-29 01:06:52.306,A2PXJTMWGUE5DC,FABRIC_DISPLAY,[]
56bab3f456074dd78242ddebe272efc9,This display could be used in stores on carpet samples to see different colors and types of product.,usable,2019-07-22 17:45:15.118,A13JMFIKC0UKYS,FABRIC_DISPLAY,"['Wordcount', 'Wordcount']"
0b145c63ed6d4f388820075604871a7a,"It could be embedded onto a necklace or similar device to allow someone to communicate a message if they are unable to do so themselves, for example, emergency contact information if one is in an accident and unable to speak for whatever reason.",usable,,,FABRIC_DISPLAY,[]
3bad184f0aa54d1baebe141968f84fb8,This could be used for accessories such as shoes and headbands. Just touch the button and you have a new color of shoes to go with your outfit.,usable,2019-07-25 17:22:13.798,A3PIRKF57QSWMS,FABRIC_DISPLAY,[]
c2cbfdb43a304495a4e7133e10d5b640,Exam cheating shouldn't be allowed at all. This technology could be used by instructors to monitor students that may attempt to cheat in exams. This will ensure transparency an fairness in exams.,usable,,,FABRIC_DISPLAY,[]
d9f3de9e23a54373b1ff4cd2479f582d,"It could be used for education, such as a replacement for zoo's.",usable,2019-07-24 07:06:30.8,A2K08PIXXDQLU0,FABRIC_DISPLAY,"['Wordcount', 'Wordcount', 'Wordcount', 'Wordcount']"
2e1fc4785dda4afaa862b7a53b96183a,It could be used by deepsea divers to reflect deterrent images or videos on their diving suit in case they find themselves in a dangerous situation such as a shark circling them. The content might scare the shark away.,usable,2019-07-22 21:24:49.238,A2B227N1NQYS56,FABRIC_DISPLAY,[]
090513831ba3492baf318a52a1464c92,"If you were to use it on your sleeve you would be able to make your own smart watch features, but be able to hide it when not needed.",usable,,,FABRIC_DISPLAY,[]
b63d80504b7349f7b5145dba75b40960,Hikers could take photos without the need to lug a camera of other heavy equipment so they could explore remote parts of the world,unusable,2019-07-26 21:07:45.834,A2S75O867RJG0I,FABRIC_DISPLAY,[]
c8308bb84e4d4721859485d341f5ad9d,It could be used as a cloaking device by adding high resolution cameras and displaying what is behind it so it will appear invisible.,usable,2019-07-25 22:02:06.947,A19R9046KFC12H,FABRIC_DISPLAY,[]
67f1a21453e2408fa786d1db9d6c8e1c,Put memorable photos on a t-shirt or other garment,usable,,,FABRIC_DISPLAY,"['Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount']"
9ad6142921a748e4a63d39fb66fa4b7f,This fabric could be applied to a large sheet and enable movies and tv shows to be played. This would be a great way to quickly move entertainment without having to sacrifice space. Roll and go.,usable,2019-07-28 18:25:39.073,A3UV55HC87DO9C,FABRIC_DISPLAY,[]
6133f2536b4440cf8584205f8435d615,It will be very useful to train sportsmen as the can be properly shown the desired moves at any point in time.,usable,2019-07-22 18:13:56.853,A3ICFFGBUY4WP9,FABRIC_DISPLAY,[]
8ecbfae007644df6bcc46dca605f5fc2,A jogging shirt sleeve could be used as a screen to track workouts.,usable,2019-07-29 20:32:04.898,A3L0DCUXI7X3A9,FABRIC_DISPLAY,"['Wordcount', 'Wordcount', 'Wordcount', 'Wordcount']"
32b44f3c3af14145bafc201a1020d1e0,It could be used to create dynamic store signs.,usable,2019-07-25 22:27:29.526,A2RQMEPIHW5BOS,FABRIC_DISPLAY,"['Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount']"
48c9268d8018416fb304935360aff864,This can be used as a game board to play checkers or chess or any such type of game.,usable,2019-07-22 17:52:08.286,A13JMFIKC0UKYS,FABRIC_DISPLAY,"['Wordcount', 'Wordcount']"
b4aefe73bae54c19aedbfb995c30afe2,"This could be used in a museum on a dinosaur to have different ways of what a dinosaurs skin might look like. It would be fun to have kids be able to put in their own ideas for colors, scale size, texture, and see what it might have looked like in real life. ",usable,2019-07-25 17:30:58.014,A3PIRKF57QSWMS,FABRIC_DISPLAY,[]
f00052ef28ac4a149d9d8f3535191a99,It could be used at the front of the stores so that you could have an easily changeable advertisement board,usable,2019-07-30 00:06:25.198,A2UIGDOLX5RV95,FABRIC_DISPLAY,[]
a338cedad7804c26873716b1946d6cd7,You could use it as a farmers market stall cover so you could put the prices on it and what the item is,usable,2019-07-30 00:12:31.026,A2UIGDOLX5RV95,FABRIC_DISPLAY,[]
59f3dd22aec441309caec795144c934f,Novelty t-shirts or other similar garments to be worn in support of whatever cause. Or just for fun. it can project whatever image or video on the front or the back of the garment for high visibility.,usable,2019-07-23 21:47:13.933,AO33H4GL9KZX9,FABRIC_DISPLAY,[]
2205ebc3015745ee8423fe61193de213,This could be used on a dress tie in which you could change the design on it based on a touch selection rather than having a bunch of different ties. ,usable,2019-07-22 17:56:27.66,A13JMFIKC0UKYS,FABRIC_DISPLAY,[]
f9e7b760c617477e96ac761dba9ae2d4,There can be a touch sensitive band aid that as soon as you put it on the skin and tap it twice it will start healing your wound. If there is an open cut just tap it once and it will sew stitches on your wound.,usable,,,FABRIC_DISPLAY,[]
1e2a5b83eb334f2dbe736344f4e73a5f,made the fabric with sensitive detector.,usable,,,FABRIC_DISPLAY,"['Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount']"
141598cf0610429791b1ec5c5a0f34e0,"Color changing clothes makes it easier to play games, be camouflage, or just pick new clothes",usable,,,FABRIC_DISPLAY,"['Wordcount', 'Wordcount']"
8b2428b71b2941d59426a142f25567b9,this could be made in to a blanket and used to play soothing videos at night and used as a nightlight,usable,2019-07-24 08:13:52.688,AQ9Y6WD8O72ZC,FABRIC_DISPLAY,[]
ad32b6ef14ef4fba8ad185278307d28d,a product is very tiny an d very high performance for catch birds moments that make more research about birds,unusable,,,FABRIC_DISPLAY,"['sentencestructure1', 'sentencestructure1']"
73be0538f43d40dca972e24c42f082e0,"canvas tote bags that kids can use for traveling, that have interactive games that the child can play on the surface of the bag whenever travel is boring",usable,2019-07-28 23:56:52.363,A31A4YKVSOYRVS,FABRIC_DISPLAY,[]
fe3368f8dce64fb1a2cc890d465428dd,"The technology could be used to enhance augmented reality, where one could change how the environment around them looked with any type of fabric.",usable,2019-07-23 23:12:58.072,A2ZYUU30WYDYI0,FABRIC_DISPLAY,[]
75a98d5330e845c6866ea792a128023e,"If you're having people over but realize your couch has a stain or something, put a connector on it and change the color of the whole couch, or just the area where the stain is so it matches. ",usable,2019-07-25 22:20:27.451,A2R0YYUAWNT7UD,FABRIC_DISPLAY,[]
e5341fc5f7b34d4bbc07029d3d6311f5,"I would use them as covers on things like your front door, where you could project images. Let's say you were in a high crime neighborhood. You could cover your doors with fabrics that projected images that would make it look like the door wasn't there. It would blend in and look like the siding of the rest of your house. You could do this with windows as well. I would place your doors in opposite areas of the house where they wouldn't be expected. Put the sidewalk in front of a faux door. Put the real door on the right side of the house with no sidewalk or steps. To the outside observer, they wouldn't have any idea how to access your house. You could also set a program to have this location change at random intervals, so it would be hard to predict where the real door is.",usable,2019-07-28 15:14:22.843,A2JP8W265WCC35,FABRIC_DISPLAY,[]
badba3353aa142279debcb3ea5e09e14,can display messages to workers when something needs to be changed in loud factory,usable,,,FABRIC_DISPLAY,"['Wordcount', 'Wordcount', 'Wordcount', 'Wordcount']"
418167b316db4cf2a767cebc67cacc31,"This could be used as a table cloth and the image could be changed based on the occasion. For example, holidays such as Christmas and Thanksgiving. ",usable,2019-07-22 17:53:40.867,A13JMFIKC0UKYS,FABRIC_DISPLAY,[]
09c836725da64b92aec318d308242b45,People would be able to turn entire walls into displays and use only as much as needed.,usable,,,FABRIC_DISPLAY,"['Wordcount', 'Wordcount']"
9f1474b316da43fd905aa970a86d509b,Use in a school classroom as opposed to a chalkboard or a whiteboard as a more environmentally friendly projection option.,usable,,,FABRIC_DISPLAY,[]
320350615aa1490084f83f371ab63049,Towels that have personal photos and videos.,usable,2019-07-26 22:44:35.996,A3FYWUZK52IC2J,FABRIC_DISPLAY,"['Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount']"
b4c9e89eb69a49a38d7dc16a7a7a8c5c,Set up machines where you insert your tshirt and then choose an image to print on it.,usable,,,FABRIC_DISPLAY,"['Wordcount', 'Wordcount']"
0fb2e3cdb3ae4dc29540be6db44c2f91,The back window of an RV that advertises fast food restaurants. ,usable,2019-07-29 01:00:12.999,A2PXJTMWGUE5DC,FABRIC_DISPLAY,"['Wordcount', 'Wordcount', 'Wordcount', 'Wordcount']"
12a0096e2ccb46d599eb02bc2dbcec3b,can use on athletes to moniter and teach performance,usable,,,FABRIC_DISPLAY,"['Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount']"
30d5ced6acca4f55a409d5f8aa001c58,Companies could use this fabric to make banners and signs for advertising. They would only have to change the screen every time they wanted to come out with a new advertisement.,usable,2019-07-27 02:17:44.956,A1TLQ6BTDQX7US,FABRIC_DISPLAY,[]
18a9c5851d6640eb86429f3f8986f563,"It could be used as an actual financial application. One could take it out to manage bills, pay for groceries at the store, etc.",usable,,,FABRIC_DISPLAY,[]
a86dfd1ae6f6448d8a2218838d8f4ae9,"It could be used as a fishing lure. A generic lure with the item could be placed on a hook, and the fisherman could 'bait' it with different colored or textured items, depending on what the fish in the area are inclined to bite at.",usable,2019-07-27 05:08:49.288,A2WGW5Y3ZFBDEC,FABRIC_DISPLAY,[]
157d3bb581d24aa4958b3770998596a5,a beanie style cap that can be worn that transmits EKG data,usable,,,FABRIC_DISPLAY,"['Wordcount', 'Wordcount', 'Wordcount', 'Wordcount']"
86c3d42cd60b467fa113545a75e5af63,"Place on clothing to have interactive shirts, pants, socks, and just about anything else.",usable,,,FABRIC_DISPLAY,"['Wordcount', 'Wordcount', 'Wordcount', 'Wordcount']"
ef8aaa7d812e452faf66b047402ea215,"
You could make a children's carpet that with a touch of a button could change into various games such as a hopscotch board or a large checkers board.",usable,2019-07-24 22:34:17.546,A1AKL5YH9NLD2V,FABRIC_DISPLAY,[]
f285879f38ff4104b26c5436b7ad1d3a,A fabric cover for glass coasters.,usable,,,FABRIC_DISPLAY,"['Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'without verb or adj', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'without verb or adj']"
40955624b87849049fddd07bbf391a2e,Can be used as a wrist strap or part of a sleeve of your shirt that would pulse in color and show your vitals when you are working out or just whenever. ,usable,2019-07-23 21:21:59.372,A35NM2285DUAFH,FABRIC_DISPLAY,[]
050626d05a4f46cd8ed6fcd63ed98189,"
phone cases that you can edit",unusable,2019-07-22 17:25:20.035,AVPW7AXI9AFSM,FABRIC_DISPLAY,"['Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount']"
c975c421725a49b2b19cd21329446b7a,use with smart appliances to be able tom access anywhere.,usable,,,FABRIC_DISPLAY,"['Wordcount', 'Wordcount', 'Wordcount', 'Wordcount']"
99a48b63b01a419186b1a784175fd2c4,Use it at sporting games by providing shirts to attendees. The shirts could be coordinated to display large images in the crowd using each person's shirt the same way a TV/monitor displays pixels.,usable,2019-07-24 22:31:11.423,A1AKL5YH9NLD2V,FABRIC_DISPLAY,[]
8915df845ba541d4b5f86d5146a295fc,at home movie theaters,usable,,,FABRIC_DISPLAY,"['Charcount', 'Charcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'without verb or adj', 'without verb or adj unigram', 'Charcount', 'Charcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'without verb or adj', 'without verb or adj unigram']"
bda1a2e2f94d418c852d8d734118140f,"This could help in interior decorating. You would be able to produce many possibilities of a room design with this, which makes you have more options.",usable,,,FABRIC_DISPLAY,[]
c840836782df44acac6fd54a9424c830,Perhaps this fabric could be curtains and/or sheers both for the office and home? Both fabrics are touched often and could most certainly render high resolution images and videos without much care aside from occasional cleaning.,usable,,,FABRIC_DISPLAY,[]
f2c9aee6328048a28bb91927ad06729e,This could be used to create a pattern for people who embroider hoops of fabric. ,usable,2019-07-22 20:38:28.015,AA87I4LIAG09P,FABRIC_DISPLAY,"['Wordcount', 'Wordcount']"
ffa9ffb0da8443daa7e8442f580d4243,The tech could be applied to the back of your smartphone and you could walk around with your favorite meme or picture on the back of your phone . Or play a Gif of a cat playing a keyboard.,usable,2019-07-29 00:57:27.23,A11FRLH5KWRLBV,FABRIC_DISPLAY,[]
346ebc875c994197a251a8f235105fa6,make sports uniforms,usable,,,FABRIC_DISPLAY,"['Charcount', 'Charcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Charcount', 'Charcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount']"
ee28bc8e6c5f416aa2b41826340c29c9,Curtains for the kitchen window that can also show you recipes,usable,2019-07-24 07:28:49.837,A1EN3FW93BSXQQ,FABRIC_DISPLAY,"['Wordcount', 'Wordcount', 'Wordcount', 'Wordcount']"
97666cb93a4c4586b7044fa6dedc033b,It could be used to display images and video on clothing and sold as such.,usable,2019-07-25 21:59:56.465,A19R9046KFC12H,FABRIC_DISPLAY,"['Wordcount', 'Wordcount']"
68fe6a6e0413425c88d99228a14dfe6a,"
Socks that can be changed to any color or design. If you go to the office but then are home. You can change them to look more/less casual based on your needs.",usable,2019-07-24 22:45:02.256,A1AKL5YH9NLD2V,FABRIC_DISPLAY,[]
b2cb7b40182d425cba9853606276c395,The napkins at a restaurant could act as the menus and cycle through deserts and different aspects to the bill as the person eats.,usable,2019-07-26 22:16:51.049,A2EKR2ZFO10VMV,FABRIC_DISPLAY,[]
9b74b591c59b4c1eb0d9d1ee57051b90,The fabric display could show moving graphics or text as a new way to advertise and participants can get paid if they show an ad on their shirt.,usable,2019-07-29 23:25:38.03,AKZ8SFOAI4RZN,FABRIC_DISPLAY,[]
87ab937034c14014a19687e1e4abb77a,The screen could be located on your thigh so it would be easy to use when sitting.,usable,,,FABRIC_DISPLAY,"['Wordcount', 'Wordcount']"
98238370142e41f68bc1baa7051c3bba,"You could use it as a table cloth in restaurants, showing a menu to patrons when they first get there, then switching to games or scenery after they have placed their orders.",usable,2019-07-30 03:29:17.954,A3DKB1786IV19A,FABRIC_DISPLAY,[]
29a53d06eaff479a852742deab8fc9c7,"The technology could be used for shopping online, so consumers got a better idea of what they were purchasing and what the design looked like.",usable,2019-07-23 23:15:57.694,A2ZYUU30WYDYI0,FABRIC_DISPLAY,[]
e5e56f8f600c40d186d926a51d0c0e21,"An entertainment product that allows you to watch movies on a small, portable, soft and malleable pillow of sorts that can be propped in a bed or in the car in any way that's comfy for you.",usable,2019-07-28 23:47:34.945,A31A4YKVSOYRVS,FABRIC_DISPLAY,[]
